IMAGE_index, class, x, y
0076379, 5, 0.4140625, 0.4921875
0076379, 6, 0.6796875, 0.3203125
0076379, 8, 0.1015625, 0.0234375
0076383, 0, 0.3515625, 0.0546875
0076383, 1, 0.7421875, 0.4140625
0076383, 4, 0.1328125, 0.1640625
0076383, 6, 0.3671875, 0.5390625
0076396, 3, 0.0078125, 0.3046875
0076396, 3, 0.0546875, 0.6328125
0076396, 6, 0.2265625, 0.0078125
0076396, 8, 0.7578125, 0.6953125
0076400, 0, 0.1640625, 0.3984375
0076400, 6, 0.7734375, 0.6328125
0076405, 2, 0.2734375, 0.6796875
0076405, 3, 0.7109375, 0.6328125
0076405, 4, 0.6328125, 0.2734375
0076405, 6, 0.3671875, 0.3359375
0076407, 5, 0.2109375, 0.6796875
0076407, 6, 0.1015625, 0.0234375
0076407, 8, 0.7109375, 0.1953125
0076407, 8, 0.5859375, 0.5859375
0076413, 6, 0.6015625, 0.4296875
0076413, 8, 0.6015625, 0.0546875
0076414, 4, 0.2734375, 0.5390625
0076414, 6, 0.4921875, 0.0859375
0076414, 7, 0.1796875, 0.3203125
0076414, 7, 0.5234375, 0.6953125
0076422, 1, 0.7734375, 0.3046875
0076422, 6, 0.4140625, 0.5859375
0076422, 7, 0.0859375, 0.4921875
0076422, 9, 0.2109375, 0.1484375
0076425, 2, 0.6015625, 0.2578125
0076425, 3, 0.7265625, 0.0546875
0076425, 4, 0.3828125, 0.6171875
0076425, 6, 0.2578125, 0.3828125
0076433, 0, 0.4765625, 0.7265625
0076433, 2, 0.6328125, 0.1640625
0076433, 2, 0.2421875, 0.1953125
0076433, 6, 0.3359375, 0.4453125
0076435, 3, 0.7421875, 0.3515625
0076435, 6, 0.1171875, 0.6796875
0076437, 3, 0.5390625, 0.7578125
0076437, 6, 0.1015625, 0.5234375
0076447, 1, 0.4921875, 0.7734375
0076447, 4, 0.0390625, 0.2265625
0076447, 6, 0.3984375, 0.2890625
0076447, 9, 0.7734375, 0.5703125
0076453, 1, 0.6484375, 0.2109375
0076453, 5, 0.3828125, 0.5078125
0076453, 5, 0.0078125, 0.7109375
0076453, 6, 0.1171875, 0.4296875
0076458, 3, 0.7578125, 0.0078125
0076458, 6, 0.2578125, 0.3828125
0076458, 7, 0.0078125, 0.6328125
0076458, 7, 0.6015625, 0.6796875
0076474, 3, 0.7734375, 0.1640625
0076474, 6, 0.3984375, 0.3359375
0076474, 8, 0.0234375, 0.7109375
0076474, 9, 0.4296875, 0.6796875
0076478, 6, 0.7109375, 0.1796875
0076478, 6, 0.5390625, 0.3984375
0076481, 3, 0.2734375, 0.2734375
0076481, 6, 0.6796875, 0.3359375
0076489, 0, 0.0546875, 0.5234375
0076489, 3, 0.6015625, 0.0859375
0076489, 6, 0.1328125, 0.2265625
0076489, 7, 0.5703125, 0.7578125
0076492, 3, 0.6015625, 0.4609375
0076492, 4, 0.3671875, 0.6640625
0076492, 5, 0.0859375, 0.5390625
0076492, 6, 0.6953125, 0.0390625
0076496, 1, 0.0546875, 0.6953125
0076496, 2, 0.2890625, 0.6796875
0076496, 5, 0.4921875, 0.1484375
0076496, 6, 0.5078125, 0.4765625
0076498, 5, 0.4453125, 0.3984375
0076498, 5, 0.1484375, 0.6953125
0076498, 6, 0.6953125, 0.4296875
0076507, 2, 0.1953125, 0.6484375
0076507, 6, 0.0546875, 0.1171875
0076507, 6, 0.6796875, 0.5859375
0076519, 1, 0.1796875, 0.2734375
0076519, 2, 0.2890625, 0.6015625
0076519, 4, 0.6171875, 0.6484375
0076519, 6, 0.6328125, 0.3671875
0076520, 5, 0.0078125, 0.4765625
0076520, 5, 0.3828125, 0.6640625
0076520, 6, 0.7578125, 0.7734375
0076520, 7, 0.5546875, 0.1015625
0076524, 3, 0.6015625, 0.6953125
0076524, 4, 0.6953125, 0.1015625
0076524, 6, 0.7109375, 0.3984375
0076524, 6, 0.2421875, 0.5703125
0076531, 2, 0.4609375, 0.3828125
0076531, 6, 0.2890625, 0.7265625
0076535, 0, 0.3515625, 0.1171875
0076535, 6, 0.6328125, 0.4609375
0076535, 7, 0.2734375, 0.3984375
0076535, 7, 0.1484375, 0.6953125
0076536, 2, 0.1640625, 0.6171875
0076536, 4, 0.3984375, 0.6484375
0076536, 6, 0.6796875, 0.1953125
0076537, 0, 0.7734375, 0.5234375
0076537, 4, 0.3359375, 0.0859375
0076537, 6, 0.1484375, 0.5078125
0076537, 6, 0.4140625, 0.6796875
0076550, 0, 0.3359375, 0.6328125
0076550, 6, 0.7109375, 0.2734375
0076550, 9, 0.1171875, 0.1171875
0076550, 9, 0.7578125, 0.5859375
0076559, 0, 0.0078125, 0.0390625
0076559, 3, 0.0546875, 0.5859375
0076559, 5, 0.6640625, 0.3515625
0076559, 6, 0.7109375, 0.0078125
0076564, 4, 0.5859375, 0.6796875
0076564, 6, 0.6171875, 0.2421875
0076567, 1, 0.7421875, 0.4453125
0076567, 6, 0.2890625, 0.1015625
0076567, 6, 0.7421875, 0.7578125
0076571, 4, 0.7421875, 0.3671875
0076571, 6, 0.0234375, 0.3671875
0076572, 4, 0.4609375, 0.6953125
0076572, 6, 0.1796875, 0.6015625
0076572, 8, 0.3359375, 0.2578125
0076578, 4, 0.7109375, 0.5390625
0076578, 5, 0.2890625, 0.2421875
0076578, 6, 0.2578125, 0.5546875
0076582, 5, 0.1484375, 0.2578125
0076582, 6, 0.5859375, 0.6015625
0076593, 0, 0.2109375, 0.1328125
0076593, 4, 0.1015625, 0.4921875
0076593, 6, 0.5546875, 0.1015625
0076595, 3, 0.0234375, 0.7265625
0076595, 6, 0.5390625, 0.4296875
0076606, 6, 0.4453125, 0.0078125
0076606, 7, 0.3203125, 0.2890625
0076609, 5, 0.7578125, 0.3515625
0076609, 6, 0.4296875, 0.1328125
0076609, 9, 0.0546875, 0.6171875
0076609, 9, 0.2890625, 0.7578125
0076626, 4, 0.0078125, 0.0546875
0076626, 4, 0.5078125, 0.6953125
0076626, 6, 0.7265625, 0.2109375
0076626, 9, 0.0703125, 0.7265625
0076628, 6, 0.4765625, 0.0546875
0076628, 6, 0.7578125, 0.4609375
0076629, 0, 0.0859375, 0.5390625
0076629, 2, 0.4609375, 0.7265625
0076629, 6, 0.6484375, 0.0703125
0076638, 0, 0.5703125, 0.0234375
0076638, 6, 0.0390625, 0.6640625
0076638, 7, 0.4765625, 0.7109375
0076638, 8, 0.0234375, 0.4296875
0076640, 6, 0.3828125, 0.0859375
0076640, 8, 0.7265625, 0.0546875
0076641, 4, 0.2734375, 0.0546875
0076641, 6, 0.5234375, 0.3515625
0076641, 7, 0.1484375, 0.2890625
0076641, 9, 0.7734375, 0.3046875
0076650, 0, 0.0703125, 0.5234375
0076650, 1, 0.6328125, 0.1796875
0076650, 5, 0.3828125, 0.1328125
0076650, 6, 0.4765625, 0.6015625
0076658, 3, 0.6171875, 0.0859375
0076658, 6, 0.1484375, 0.4765625
0076658, 8, 0.3046875, 0.0234375
0076658, 8, 0.4453125, 0.5703125
0076660, 1, 0.3515625, 0.6953125
0076660, 3, 0.0703125, 0.2578125
0076660, 6, 0.6015625, 0.1796875
0076660, 8, 0.2578125, 0.0234375
0076661, 6, 0.5390625, 0.0546875
0076661, 6, 0.1171875, 0.4921875
0076668, 6, 0.2109375, 0.5390625
0076668, 7, 0.0390625, 0.3203125
0076670, 1, 0.1953125, 0.5703125
0076670, 4, 0.1953125, 0.1796875
0076670, 6, 0.4296875, 0.0078125
0076671, 2, 0.4765625, 0.7578125
0076671, 6, 0.5078125, 0.1796875
0076684, 0, 0.6015625, 0.0234375
0076684, 2, 0.6484375, 0.4609375
0076684, 3, 0.2890625, 0.6328125
0076684, 6, 0.0234375, 0.7578125
0076688, 0, 0.2734375, 0.3671875
0076688, 6, 0.6484375, 0.3203125
0076691, 5, 0.6015625, 0.0703125
0076691, 6, 0.7265625, 0.5078125
0076691, 9, 0.0390625, 0.4296875
0076701, 4, 0.4921875, 0.3828125
0076701, 6, 0.4765625, 0.0078125
0076706, 2, 0.1953125, 0.0546875
0076706, 3, 0.6640625, 0.1328125
0076706, 6, 0.1953125, 0.7421875
0076706, 9, 0.4140625, 0.3828125
0076709, 1, 0.6796875, 0.0078125
0076709, 6, 0.2890625, 0.1015625
0076709, 6, 0.2734375, 0.7578125
0076709, 7, 0.0078125, 0.0703125
0076712, 5, 0.4765625, 0.0234375
0076712, 5, 0.5546875, 0.3046875
0076712, 6, 0.0703125, 0.2421875
0076712, 6, 0.6171875, 0.6953125
0076721, 1, 0.2265625, 0.0703125
0076721, 6, 0.6953125, 0.5078125
0076721, 9, 0.2890625, 0.2890625
0076734, 1, 0.3828125, 0.6796875
0076734, 2, 0.0546875, 0.1015625
0076734, 6, 0.6015625, 0.7578125
0076734, 7, 0.4609375, 0.2734375
0076748, 0, 0.1796875, 0.6171875
0076748, 3, 0.6015625, 0.5078125
0076748, 6, 0.7578125, 0.2109375
0076748, 9, 0.1328125, 0.0234375
0076751, 6, 0.6484375, 0.7109375
0076751, 7, 0.3828125, 0.6328125
0076753, 1, 0.7734375, 0.4453125
0076753, 6, 0.2265625, 0.2578125
0076763, 2, 0.1796875, 0.4921875
0076763, 3, 0.4921875, 0.3203125
0076763, 3, 0.7734375, 0.7578125
0076763, 6, 0.3046875, 0.0390625
0076775, 2, 0.1953125, 0.5390625
0076775, 4, 0.7734375, 0.6953125
0076775, 6, 0.5859375, 0.1484375
0076775, 7, 0.3359375, 0.1640625
0076779, 0, 0.3515625, 0.4140625
0076779, 6, 0.6484375, 0.2109375
0076780, 0, 0.6328125, 0.5234375
0076780, 6, 0.4765625, 0.2421875
0076780, 7, 0.0859375, 0.4765625
0076780, 8, 0.0703125, 0.1796875
0076786, 2, 0.7421875, 0.0234375
0076786, 4, 0.0703125, 0.0390625
0076786, 6, 0.7578125, 0.6640625
0076786, 8, 0.3046875, 0.7578125
0076787, 2, 0.7734375, 0.0078125
0076787, 3, 0.6796875, 0.5234375
0076787, 5, 0.0078125, 0.1640625
0076787, 6, 0.0703125, 0.6328125
0076790, 0, 0.5390625, 0.1484375
0076790, 6, 0.2265625, 0.5546875
0076791, 6, 0.3359375, 0.5859375
0076791, 7, 0.1796875, 0.1171875
0076791, 7, 0.6171875, 0.7578125
0076791, 8, 0.4609375, 0.1640625
0076802, 3, 0.2265625, 0.7421875
0076802, 6, 0.1640625, 0.1796875
0076803, 0, 0.2578125, 0.7734375
0076803, 6, 0.2265625, 0.1953125
0076803, 8, 0.4296875, 0.2890625
0076803, 9, 0.7421875, 0.7265625
0076804, 1, 0.5859375, 0.6328125
0076804, 6, 0.3515625, 0.3359375
0076804, 6, 0.7578125, 0.3359375
0076804, 7, 0.2421875, 0.1171875
0076810, 5, 0.7109375, 0.6953125
0076810, 6, 0.6484375, 0.2734375
0076818, 2, 0.1015625, 0.1015625
0076818, 6, 0.1015625, 0.6953125
0076825, 0, 0.7734375, 0.1171875
0076825, 0, 0.6953125, 0.4296875
0076825, 4, 0.3046875, 0.5078125
0076825, 6, 0.4453125, 0.2890625
0076829, 0, 0.5546875, 0.5703125
0076829, 4, 0.7109375, 0.1640625
0076829, 6, 0.3984375, 0.1328125
0076829, 9, 0.0234375, 0.5234375
0076833, 6, 0.4921875, 0.1171875
0076833, 6, 0.4765625, 0.3671875
0076833, 9, 0.7265625, 0.0859375
0076833, 9, 0.1953125, 0.4765625
0076841, 0, 0.5859375, 0.3984375
0076841, 3, 0.1484375, 0.2734375
0076841, 6, 0.1328125, 0.0234375
0076841, 6, 0.2421875, 0.4921875
0076844, 6, 0.6171875, 0.7109375
0076844, 8, 0.0234375, 0.3515625
0076848, 0, 0.7421875, 0.4765625
0076848, 0, 0.0078125, 0.6171875
0076848, 6, 0.2734375, 0.5703125
0076848, 8, 0.3828125, 0.1640625
0076866, 6, 0.2109375, 0.2890625
0076866, 6, 0.5078125, 0.4296875
0076877, 4, 0.4765625, 0.3515625
0076877, 6, 0.4921875, 0.6640625
0076881, 5, 0.3203125, 0.2890625
0076881, 6, 0.0390625, 0.0234375
0076881, 6, 0.1171875, 0.6484375
0076881, 7, 0.4296875, 0.6171875
0076900, 5, 0.5703125, 0.6328125
0076900, 6, 0.1796875, 0.6484375
0076906, 1, 0.6796875, 0.1953125
0076906, 1, 0.0859375, 0.6640625
0076906, 3, 0.4140625, 0.7578125
0076906, 6, 0.3359375, 0.5546875
0076915, 1, 0.6953125, 0.7265625
0076915, 6, 0.3984375, 0.5546875
0076915, 7, 0.3515625, 0.1484375
0076915, 8, 0.6171875, 0.0703125
0076923, 2, 0.7265625, 0.1796875
0076923, 6, 0.4453125, 0.3984375
0076926, 5, 0.6484375, 0.2890625
0076926, 6, 0.2109375, 0.2421875
0076926, 8, 0.7734375, 0.6484375
0076931, 3, 0.7578125, 0.2734375
0076931, 3, 0.3671875, 0.7265625
0076931, 6, 0.0078125, 0.6796875
0076931, 8, 0.3359375, 0.0703125
0076939, 0, 0.1015625, 0.6640625
0076939, 6, 0.3671875, 0.0859375
0076942, 1, 0.4296875, 0.0859375
0076942, 6, 0.5546875, 0.6640625
0076943, 5, 0.7734375, 0.6640625
0076943, 6, 0.6796875, 0.2890625
0076944, 5, 0.6484375, 0.5390625
0076944, 6, 0.6953125, 0.0390625
0076945, 6, 0.6484375, 0.1484375
0076945, 7, 0.2890625, 0.2421875
0076945, 7, 0.3515625, 0.7109375
0076952, 5, 0.2265625, 0.4296875
0076952, 6, 0.7734375, 0.4140625
0076953, 3, 0.5390625, 0.7265625
0076953, 6, 0.4296875, 0.2890625
0076953, 6, 0.1953125, 0.4296875
0076958, 1, 0.1171875, 0.6640625
0076958, 6, 0.1015625, 0.1015625
0076966, 4, 0.1171875, 0.0078125
0076966, 6, 0.7734375, 0.3359375
0076966, 8, 0.0234375, 0.3671875
0076969, 3, 0.1953125, 0.6484375
0076969, 6, 0.7734375, 0.5078125
0076971, 2, 0.6015625, 0.2578125
0076971, 6, 0.6171875, 0.5546875
0076972, 1, 0.2421875, 0.3046875
0076972, 6, 0.5703125, 0.0546875
0076972, 7, 0.4765625, 0.3359375
0076972, 7, 0.3359375, 0.7578125
0076973, 4, 0.2890625, 0.4453125
0076973, 4, 0.4765625, 0.7734375
0076973, 6, 0.2265625, 0.1953125
0076977, 0, 0.7578125, 0.0703125
0076977, 6, 0.4609375, 0.1171875
0076977, 8, 0.1796875, 0.1015625
0076986, 1, 0.4296875, 0.6796875
0076986, 6, 0.2421875, 0.1796875
0076986, 6, 0.1171875, 0.4140625
0076986, 9, 0.5859375, 0.4140625
0076989, 1, 0.3515625, 0.3203125
0076989, 6, 0.6640625, 0.4140625
0076994, 4, 0.1171875, 0.0234375
0076994, 6, 0.3359375, 0.1171875
0076994, 6, 0.7421875, 0.6484375
0076994, 8, 0.3984375, 0.5390625
0076999, 1, 0.0859375, 0.0234375
0076999, 6, 0.0703125, 0.5390625
0077008, 6, 0.1328125, 0.3671875
0077008, 7, 0.4765625, 0.6953125
0077008, 7, 0.2265625, 0.7421875
0077008, 9, 0.6484375, 0.3359375
0077010, 2, 0.0078125, 0.5390625
0077010, 6, 0.6484375, 0.2421875
0077012, 0, 0.5859375, 0.3671875
0077012, 6, 0.7109375, 0.7265625
0077012, 9, 0.2578125, 0.7578125
0077014, 3, 0.7265625, 0.4296875
0077014, 3, 0.0703125, 0.5234375
0077014, 5, 0.3515625, 0.2734375
0077014, 6, 0.0078125, 0.7578125
0077018, 6, 0.1484375, 0.4921875
0077018, 7, 0.6328125, 0.0390625
0077019, 3, 0.3671875, 0.3359375
0077019, 3, 0.4140625, 0.6015625
0077019, 6, 0.6171875, 0.6484375
0077020, 0, 0.7578125, 0.0390625
0077020, 2, 0.1640625, 0.1953125
0077020, 5, 0.3984375, 0.5859375
0077020, 6, 0.5546875, 0.3828125
0077022, 1, 0.1484375, 0.2421875
0077022, 6, 0.0390625, 0.0234375
0077022, 6, 0.5234375, 0.1796875
0077022, 7, 0.6796875, 0.6796875
0077023, 6, 0.3046875, 0.3359375
0077023, 8, 0.7421875, 0.0234375
0077024, 5, 0.3359375, 0.6953125
0077024, 6, 0.4765625, 0.3359375
0077026, 6, 0.1015625, 0.2578125
0077026, 7, 0.3671875, 0.0703125
0077026, 7, 0.3984375, 0.3671875
0077026, 8, 0.6171875, 0.6953125
0077034, 0, 0.3203125, 0.2578125
0077034, 2, 0.6640625, 0.4296875
0077034, 6, 0.1015625, 0.0234375
0077034, 7, 0.5859375, 0.2109375
0077035, 2, 0.0703125, 0.6015625
0077035, 6, 0.0234375, 0.1796875
0077039, 0, 0.1484375, 0.0859375
0077039, 4, 0.3359375, 0.6484375
0077039, 6, 0.7265625, 0.2109375
0077046, 5, 0.2578125, 0.0234375
0077046, 6, 0.1015625, 0.4140625
0077052, 0, 0.4453125, 0.4296875
0077052, 6, 0.0859375, 0.3828125
0077052, 8, 0.6640625, 0.3046875
0077052, 9, 0.6796875, 0.6171875
0077058, 5, 0.1953125, 0.1640625
0077058, 5, 0.1953125, 0.7421875
0077058, 6, 0.7109375, 0.2109375
0077058, 9, 0.7421875, 0.5234375
0077070, 6, 0.7265625, 0.7265625
0077070, 9, 0.0546875, 0.5859375
0077075, 2, 0.7265625, 0.4765625
0077075, 5, 0.6796875, 0.1015625
0077075, 6, 0.3203125, 0.5390625
0077076, 3, 0.0859375, 0.7734375
0077076, 6, 0.1015625, 0.0390625
0077076, 6, 0.5703125, 0.2890625
0077076, 9, 0.5859375, 0.6640625
0077079, 5, 0.6171875, 0.4921875
0077079, 6, 0.2578125, 0.1953125
0077081, 0, 0.6015625, 0.7578125
0077081, 1, 0.5546875, 0.3984375
0077081, 6, 0.0390625, 0.2421875
0077081, 8, 0.2578125, 0.5546875
0077089, 2, 0.1640625, 0.7734375
0077089, 6, 0.1328125, 0.0859375
0077089, 6, 0.3984375, 0.2734375
0077090, 1, 0.0234375, 0.5234375
0077090, 6, 0.4609375, 0.0390625
0077090, 6, 0.1953125, 0.1328125
0077104, 6, 0.1953125, 0.3515625
0077104, 8, 0.7421875, 0.0546875
0077108, 0, 0.0390625, 0.2890625
0077108, 6, 0.3671875, 0.2265625
0077108, 6, 0.3203125, 0.5078125
0077109, 4, 0.6484375, 0.6484375
0077109, 6, 0.4296875, 0.2109375
0077113, 6, 0.0390625, 0.3828125
0077113, 8, 0.5546875, 0.4296875
0077113, 8, 0.0859375, 0.6328125
0077113, 8, 0.3359375, 0.6953125
0077116, 6, 0.4765625, 0.3046875
0077116, 8, 0.5234375, 0.7109375
0077117, 2, 0.1953125, 0.6953125
0077117, 5, 0.5390625, 0.1015625
0077117, 6, 0.4921875, 0.4921875
0077117, 9, 0.1953125, 0.4609375
0077136, 4, 0.3984375, 0.2734375
0077136, 6, 0.1484375, 0.7109375
0077136, 9, 0.7734375, 0.1328125
0077136, 9, 0.7265625, 0.4453125
0077138, 6, 0.4921875, 0.2265625
0077138, 6, 0.2890625, 0.7109375
0077140, 4, 0.1640625, 0.4296875
0077140, 5, 0.6015625, 0.3515625
0077140, 6, 0.4453125, 0.0859375
0077142, 2, 0.7578125, 0.4921875
0077142, 6, 0.1796875, 0.1640625
0077142, 8, 0.2578125, 0.6328125
0077147, 0, 0.0390625, 0.2109375
0077147, 5, 0.5703125, 0.7265625
0077147, 6, 0.5703125, 0.1171875
0077147, 6, 0.2109375, 0.7421875
0077154, 3, 0.3984375, 0.5234375
0077154, 6, 0.1328125, 0.3671875
0077158, 1, 0.0078125, 0.4296875
0077158, 6, 0.1171875, 0.7421875
0077160, 6, 0.4296875, 0.3359375
0077160, 9, 0.6796875, 0.1953125
0077167, 1, 0.7109375, 0.1484375
0077167, 5, 0.1953125, 0.1171875
0077167, 5, 0.2265625, 0.4921875
0077167, 6, 0.5859375, 0.5703125
0077171, 0, 0.2265625, 0.2890625
0077171, 6, 0.2421875, 0.5234375
0077171, 7, 0.7578125, 0.5390625
0077171, 9, 0.7109375, 0.3046875
0077173, 6, 0.3046875, 0.3984375
0077173, 7, 0.5546875, 0.5078125
0077174, 1, 0.4921875, 0.6484375
0077174, 2, 0.6328125, 0.2890625
0077174, 5, 0.2265625, 0.1953125
0077174, 6, 0.0390625, 0.6796875
0077178, 0, 0.2109375, 0.1171875
0077178, 6, 0.4296875, 0.4140625
0077183, 3, 0.4765625, 0.2265625
0077183, 6, 0.0703125, 0.6015625
0077183, 8, 0.3046875, 0.7734375
0077183, 8, 0.7578125, 0.7734375
0077187, 1, 0.1015625, 0.5390625
0077187, 6, 0.3359375, 0.0078125
0077189, 6, 0.1640625, 0.4921875
0077189, 6, 0.6484375, 0.5859375
0077200, 1, 0.7109375, 0.2265625
0077200, 6, 0.4765625, 0.7734375
0077206, 6, 0.3203125, 0.4140625
0077206, 7, 0.7109375, 0.1484375
0077206, 9, 0.3359375, 0.0859375
0077207, 1, 0.4140625, 0.4765625
0077207, 4, 0.4140625, 0.1171875
0077207, 6, 0.7109375, 0.6640625
0077207, 8, 0.1953125, 0.0703125
0077211, 6, 0.3984375, 0.1328125
0077211, 8, 0.2265625, 0.4765625
0077218, 1, 0.5390625, 0.1953125
0077218, 5, 0.5234375, 0.4921875
0077218, 6, 0.0078125, 0.0859375
0077221, 1, 0.1640625, 0.7421875
0077221, 5, 0.3984375, 0.6328125
0077221, 6, 0.1015625, 0.4609375
0077221, 8, 0.0859375, 0.1484375
0077222, 2, 0.5390625, 0.7421875
0077222, 6, 0.1015625, 0.3984375
0077233, 2, 0.1484375, 0.0703125
0077233, 6, 0.4765625, 0.3359375
0077234, 3, 0.1328125, 0.2421875
0077234, 4, 0.6015625, 0.4921875
0077234, 5, 0.2890625, 0.4609375
0077234, 6, 0.5234375, 0.1484375
0077242, 6, 0.5703125, 0.3359375
0077242, 6, 0.2109375, 0.5234375
0077242, 8, 0.6171875, 0.6171875
0077254, 0, 0.6640625, 0.4453125
0077254, 6, 0.2734375, 0.6328125
0077266, 4, 0.5234375, 0.3359375
0077266, 5, 0.1484375, 0.1640625
0077266, 6, 0.7421875, 0.1015625
0077270, 3, 0.0234375, 0.6015625
0077270, 6, 0.4453125, 0.4921875
0077270, 8, 0.1484375, 0.2109375
0077270, 9, 0.5390625, 0.1640625
0077273, 2, 0.0234375, 0.6953125
0077273, 6, 0.6484375, 0.3515625
0077277, 0, 0.4609375, 0.1328125
0077277, 6, 0.7578125, 0.2421875
0077277, 6, 0.2421875, 0.4296875
0077277, 9, 0.0078125, 0.6171875
0077279, 3, 0.5078125, 0.7578125
0077279, 6, 0.5234375, 0.1015625
0077283, 1, 0.3203125, 0.2109375
0077283, 2, 0.7734375, 0.2890625
0077283, 6, 0.5390625, 0.3515625
0077283, 7, 0.1015625, 0.7109375
0077285, 5, 0.7578125, 0.6640625
0077285, 6, 0.4765625, 0.3046875
0077285, 9, 0.2109375, 0.1640625
0077290, 6, 0.0234375, 0.4609375
0077290, 8, 0.6796875, 0.4140625
0077290, 8, 0.7421875, 0.6953125
0077301, 3, 0.1328125, 0.2109375
0077301, 6, 0.5546875, 0.1640625
0077301, 8, 0.6640625, 0.5234375
0077306, 3, 0.4921875, 0.1015625
0077306, 6, 0.1015625, 0.1796875
0077306, 6, 0.4921875, 0.4921875
0077309, 3, 0.0546875, 0.6171875
0077309, 6, 0.0859375, 0.3359375
0077309, 6, 0.3984375, 0.3515625
0077317, 5, 0.4296875, 0.2578125
0077317, 6, 0.1171875, 0.0859375
0077317, 6, 0.7578125, 0.4140625
0077317, 6, 0.3984375, 0.6171875
0077324, 2, 0.5703125, 0.7265625
0077324, 3, 0.1328125, 0.1015625
0077324, 6, 0.3984375, 0.1953125
0077324, 7, 0.6796875, 0.1953125
0077325, 1, 0.2890625, 0.0703125
0077325, 3, 0.5859375, 0.2578125
0077325, 6, 0.0390625, 0.6640625
0077329, 6, 0.0078125, 0.0703125
0077329, 6, 0.1953125, 0.6953125
0077329, 8, 0.6328125, 0.2890625
0077329, 9, 0.5078125, 0.0078125
0077330, 2, 0.2734375, 0.1328125
0077330, 2, 0.5859375, 0.4609375
0077330, 6, 0.5078125, 0.7265625
0077330, 8, 0.1796875, 0.6171875
0077339, 4, 0.4765625, 0.7421875
0077339, 6, 0.3671875, 0.1484375
0077339, 7, 0.1484375, 0.1796875
0077339, 7, 0.0703125, 0.6328125
0077352, 2, 0.7734375, 0.7421875
0077352, 6, 0.4765625, 0.6796875
0077352, 7, 0.4921875, 0.1015625
0077352, 8, 0.2734375, 0.2109375
0077360, 0, 0.5078125, 0.0546875
0077360, 1, 0.0234375, 0.2890625
0077360, 6, 0.1015625, 0.6015625
0077365, 3, 0.2734375, 0.4609375
0077365, 3, 0.3828125, 0.7734375
0077365, 6, 0.5703125, 0.4140625
0077365, 7, 0.0546875, 0.1328125
0077367, 3, 0.7265625, 0.1640625
0077367, 4, 0.1484375, 0.0078125
0077367, 4, 0.7109375, 0.6484375
0077367, 6, 0.1796875, 0.4609375
0077370, 2, 0.3671875, 0.1171875
0077370, 6, 0.2578125, 0.5390625
0077372, 0, 0.6328125, 0.2265625
0077372, 5, 0.2265625, 0.2578125
0077372, 6, 0.7109375, 0.7734375
0077372, 7, 0.4453125, 0.4453125
0077383, 5, 0.5234375, 0.6328125
0077383, 6, 0.1796875, 0.1328125
0077387, 4, 0.3203125, 0.5703125
0077387, 6, 0.5703125, 0.7265625
0077391, 4, 0.3515625, 0.7265625
0077391, 6, 0.2578125, 0.3359375
0077395, 6, 0.5703125, 0.1796875
0077395, 8, 0.0546875, 0.1640625
0077397, 3, 0.0234375, 0.6015625
0077397, 6, 0.2734375, 0.4140625
0077408, 1, 0.0234375, 0.1953125
0077408, 6, 0.3359375, 0.3515625
0077409, 2, 0.1015625, 0.5078125
0077409, 6, 0.4765625, 0.4609375
0077409, 7, 0.5859375, 0.1796875
0077409, 9, 0.7109375, 0.6484375
0077415, 1, 0.0546875, 0.1171875
0077415, 4, 0.0078125, 0.7578125
0077415, 6, 0.6015625, 0.4765625
0077415, 9, 0.3828125, 0.2421875
0077420, 1, 0.0859375, 0.7109375
0077420, 6, 0.6015625, 0.4140625
0077420, 6, 0.6953125, 0.6328125
0077424, 1, 0.0859375, 0.6796875
0077424, 2, 0.1015625, 0.3984375
0077424, 6, 0.3671875, 0.7421875
0077427, 5, 0.1640625, 0.4140625
0077427, 6, 0.6796875, 0.2578125
0077427, 9, 0.4296875, 0.3671875
0077438, 4, 0.1328125, 0.7578125
0077438, 5, 0.2890625, 0.1328125
0077438, 6, 0.3671875, 0.5703125
0077438, 9, 0.6015625, 0.6328125
0077441, 6, 0.0703125, 0.5078125
0077441, 6, 0.5390625, 0.6328125
0077442, 6, 0.1796875, 0.0859375
0077442, 7, 0.0546875, 0.4296875
0077446, 1, 0.4296875, 0.7265625
0077446, 6, 0.6953125, 0.2734375
0077446, 6, 0.4765625, 0.3046875
0077467, 1, 0.2578125, 0.3828125
0077467, 6, 0.7265625, 0.6640625
0077468, 6, 0.1328125, 0.2421875
0077468, 9, 0.7109375, 0.3515625
0077473, 0, 0.1171875, 0.7578125
0077473, 6, 0.0546875, 0.2734375
0077473, 8, 0.3828125, 0.1640625
0077478, 1, 0.1484375, 0.3515625
0077478, 4, 0.1796875, 0.7265625
0077478, 5, 0.6328125, 0.6796875
0077478, 6, 0.5390625, 0.2890625
0077479, 4, 0.6640625, 0.1328125
0077479, 6, 0.7109375, 0.3671875
0077479, 7, 0.1015625, 0.1328125
0077479, 8, 0.1484375, 0.4921875
0077484, 6, 0.3046875, 0.4140625
0077484, 9, 0.4296875, 0.0546875
0077486, 2, 0.1015625, 0.6953125
0077486, 6, 0.5546875, 0.6796875
0077486, 9, 0.4453125, 0.0078125
0077486, 9, 0.1328125, 0.3203125
0077494, 1, 0.3359375, 0.0078125
0077494, 3, 0.0078125, 0.1171875
0077494, 3, 0.7578125, 0.2734375
